01:03:07 - WARNING - fatih came in
01:03:07 - WARNING - fatih came in
01:03:07 - WARNING - fatih came in
01:03:08 - WARNING - fatih came in
01:03:08 - WARNING - fatih came in
01:03:08 - WARNING - fatih came in
01:03:08 - WARNING - fatih came in
01:03:08 - WARNING - fatih came in
01:03:08 - WARNING - fatih came in
01:03:08 - WARNING - fatih came in
01:03:08 - WARNING - fatih came in
01:03:08 - WARNING - fatih came in
01:03:09 - WARNING - fatih came in
01:03:09 - WARNING - fatih came in
01:03:09 - WARNING - fatih came in
01:03:09 - WARNING - Unknown entrance
01:03:09 - WARNING - Unknown entrance
01:03:09 - WARNING - Unknown entrance
01:03:09 - WARNING - Unknown entrance
01:03:09 - WARNING - Unknown entrance
01:03:09 - WARNING - Unknown entrance
01:03:10 - WARNING - Unknown entrance
01:03:10 - WARNING - fatih came in
01:03:10 - WARNING - fatih came in
01:03:10 - WARNING - fatih came in
01:03:10 - WARNING - fatih came in
01:03:10 - WARNING - fatih came in
01:03:10 - WARNING - fatih came in
01:03:10 - WARNING - fatih came in
01:03:10 - WARNING - fatih came in
01:03:11 - WARNING - fatih came in
01:03:11 - WARNING - fatih came in
01:03:11 - WARNING - fatih came in
01:03:11 - WARNING - fatih came in
01:03:11 - WARNING - fatih came in
01:03:11 - WARNING - fatih came in
01:03:11 - WARNING - fatih came in
01:03:11 - WARNING - fatih came in
01:03:11 - WARNING - fatih came in
01:03:11 - WARNING - fatih came in
01:03:12 - WARNING - fatih came in
01:03:12 - WARNING - fatih came in
01:03:12 - WARNING - fatih came in
01:03:12 - WARNING - fatih came in
01:03:12 - WARNING - fatih came in
01:03:12 - WARNING - fatih came in
01:03:12 - WARNING - fatih came in
01:03:12 - WARNING - fatih came in
01:03:12 - WARNING - fatih came in
01:03:13 - WARNING - fatih came in
01:03:13 - WARNING - fatih came in
01:03:13 - WARNING - fatih came in
01:03:13 - WARNING - fatih came in
01:03:13 - WARNING - fatih came in
01:03:13 - WARNING - fatih came in
01:03:13 - WARNING - Unknown entrance
01:03:13 - WARNING - Unknown entrance
01:03:13 - WARNING - Unknown entrance
01:03:14 - WARNING - Unknown entrance
01:03:14 - WARNING - Unknown entrance
01:03:14 - WARNING - Unknown entrance
01:03:14 - WARNING - fatih came in
01:03:14 - WARNING - fatih came in
01:03:14 - WARNING - fatih came in
01:03:14 - WARNING - fatih came in
01:03:14 - WARNING - fatih came in
01:03:14 - WARNING - fatih came in
01:03:15 - WARNING - fatih came in
01:03:15 - WARNING - fatih came in
01:03:15 - WARNING - fatih came in
01:03:15 - WARNING - fatih came in
01:03:15 - WARNING - fatih came in
01:03:15 - WARNING - fatih came in
01:03:15 - WARNING - fatih came in
01:03:15 - WARNING - fatih came in
01:03:15 - WARNING - fatih came in
2020-02-24 02:15:59,573 - WARNING - fatih came in
2020-02-24 02:15:59,676 - WARNING - fatih came in
2020-02-24 02:15:59,774 - WARNING - fatih came in
2020-02-24 02:15:59,878 - WARNING - fatih came in
2020-02-24 02:15:59,987 - WARNING - fatih came in
2020-02-24 02:16:00,105 - WARNING - fatih came in
2020-02-24 02:16:00,214 - WARNING - fatih came in
2020-02-24 02:16:00,324 - WARNING - fatih came in
2020-02-24 02:16:00,434 - WARNING - fatih came in
2020-02-24 02:16:00,547 - WARNING - fatih came in
2020-02-24 02:16:00,658 - WARNING - fatih came in
2020-02-24 02:16:00,766 - WARNING - fatih came in
2020-02-24 02:16:00,877 - WARNING - fatih came in
2020-02-24 02:16:01,035 - WARNING - fatih came in
2020-02-24 02:16:01,052 - WARNING - Unknown entrance
2020-02-24 02:16:01,213 - WARNING - fatih came in
2020-02-24 02:16:01,230 - WARNING - Unknown entrance
2020-02-24 02:16:01,389 - WARNING - fatih came in
2020-02-24 02:16:01,407 - WARNING - Unknown entrance
2020-02-24 02:16:01,565 - WARNING - fatih came in
2020-02-24 02:16:01,582 - WARNING - Unknown entrance
2020-02-24 02:16:01,741 - WARNING - fatih came in
2020-02-24 02:16:01,758 - WARNING - Unknown entrance
2020-02-24 02:16:01,917 - WARNING - fatih came in
2020-02-24 02:16:01,934 - WARNING - Unknown entrance
2020-02-24 02:16:02,088 - WARNING - fatih came in
2020-02-24 02:16:02,105 - WARNING - Unknown entrance
2020-02-24 02:16:02,262 - WARNING - fatih came in
2020-02-24 02:16:02,279 - WARNING - Unknown entrance
2020-02-24 02:16:02,430 - WARNING - fatih came in
2020-02-24 02:16:02,448 - WARNING - Unknown entrance
2020-02-24 02:16:02,598 - WARNING - fatih came in
2020-02-24 02:16:02,614 - WARNING - Unknown entrance
2020-02-24 02:16:02,764 - WARNING - fatih came in
2020-02-24 02:16:02,781 - WARNING - Unknown entrance
2020-02-24 02:16:02,934 - WARNING - fatih came in
2020-02-24 02:16:02,951 - WARNING - Unknown entrance
2020-02-24 02:16:03,105 - WARNING - fatih came in
2020-02-24 02:16:03,122 - WARNING - Unknown entrance
2020-02-24 02:16:03,277 - WARNING - fatih came in
2020-02-24 02:16:03,295 - WARNING - Unknown entrance
2020-02-24 02:16:03,450 - WARNING - fatih came in
2020-02-24 02:16:03,467 - WARNING - Unknown entrance
2020-02-24 02:16:03,622 - WARNING - fatih came in
2020-02-24 02:16:03,638 - WARNING - Unknown entrance
2020-02-24 02:16:03,792 - WARNING - fatih came in
2020-02-24 02:16:03,809 - WARNING - Unknown entrance
2020-02-24 02:16:03,963 - WARNING - fatih came in
2020-02-24 02:16:03,980 - WARNING - Unknown entrance
2020-02-24 02:16:04,085 - WARNING - fatih came in
2020-02-24 02:16:04,237 - WARNING - fatih came in
2020-02-24 02:16:04,254 - WARNING - Unknown entrance
2020-02-24 02:16:04,410 - WARNING - fatih came in
2020-02-24 02:16:04,426 - WARNING - Unknown entrance
2020-02-24 02:16:04,581 - WARNING - fatih came in
2020-02-24 02:16:04,598 - WARNING - Unknown entrance
2020-02-24 02:16:04,705 - WARNING - fatih came in
2020-02-24 02:16:04,811 - WARNING - fatih came in
2020-02-24 02:16:04,918 - WARNING - fatih came in
2020-02-24 02:16:05,075 - WARNING - fatih came in
2020-02-24 02:16:05,092 - WARNING - Unknown entrance
2020-02-24 02:16:05,248 - WARNING - fatih came in
2020-02-24 02:16:05,265 - WARNING - Unknown entrance
2020-02-24 02:16:05,424 - WARNING - fatih came in
2020-02-24 02:16:05,442 - WARNING - Unknown entrance
2020-02-24 02:16:05,604 - WARNING - fatih came in
2020-02-24 02:16:05,621 - WARNING - Unknown entrance
2020-02-24 02:16:05,783 - WARNING - fatih came in
2020-02-24 02:16:05,800 - WARNING - Unknown entrance
2020-02-24 02:16:05,953 - WARNING - fatih came in
2020-02-24 02:16:05,969 - WARNING - Unknown entrance
2020-02-24 02:16:06,117 - WARNING - fatih came in
2020-02-24 02:16:06,133 - WARNING - Unknown entrance
2020-02-24 02:16:06,284 - WARNING - fatih came in
2020-02-24 02:16:06,301 - WARNING - Unknown entrance
2020-02-24 02:16:06,403 - WARNING - fatih came in
2020-02-24 02:16:06,511 - WARNING - fatih came in
2020-02-24 02:16:06,668 - WARNING - fatih came in
2020-02-24 02:16:06,685 - WARNING - Unknown entrance
2020-02-24 02:16:06,793 - WARNING - fatih came in
2020-02-24 02:16:06,903 - WARNING - fatih came in
2020-02-24 02:16:07,012 - WARNING - fatih came in
2020-02-24 02:16:07,123 - WARNING - fatih came in
2020-02-24 02:16:07,283 - WARNING - fatih came in
2020-02-24 02:16:07,300 - WARNING - Unknown entrance
2020-02-24 02:16:07,460 - WARNING - fatih came in
2020-02-24 02:16:07,477 - WARNING - Unknown entrance
2020-02-24 02:16:07,586 - WARNING - fatih came in
2020-02-24 02:16:07,744 - WARNING - fatih came in
2020-02-24 02:16:07,762 - WARNING - Unknown entrance
2020-02-24 02:16:07,921 - WARNING - fatih came in
2020-02-24 02:16:07,939 - WARNING - Unknown entrance
2020-02-24 02:16:08,099 - WARNING - fatih came in
2020-02-24 02:16:08,116 - WARNING - Unknown entrance
2020-02-24 02:16:08,278 - WARNING - fatih came in
2020-02-24 02:16:08,296 - WARNING - Unknown entrance
2020-02-24 02:16:08,455 - WARNING - fatih came in
2020-02-24 02:16:08,472 - WARNING - Unknown entrance
2020-02-24 02:16:08,582 - WARNING - fatih came in
2020-02-24 02:16:08,746 - WARNING - fatih came in
2020-02-24 02:16:08,763 - WARNING - Unknown entrance
2020-02-24 02:16:08,873 - WARNING - fatih came in
2020-02-24 02:16:08,964 - WARNING - fatih came in
2020-02-24 02:16:09,057 - WARNING - fatih came in
2020-02-24 02:16:09,157 - WARNING - fatih came in
2020-02-24 02:16:09,263 - WARNING - fatih came in
2020-02-24 02:16:09,373 - WARNING - fatih came in
2020-02-24 02:16:09,482 - WARNING - fatih came in
2020-02-24 02:16:09,592 - WARNING - fatih came in
2020-02-24 02:16:09,702 - WARNING - fatih came in
2020-02-24 02:16:09,811 - WARNING - fatih came in
2020-02-24 02:16:09,918 - WARNING - fatih came in
2020-02-24 02:16:10,020 - WARNING - fatih came in
2020-02-24 02:16:10,122 - WARNING - fatih came in
2020-02-24 02:16:10,226 - WARNING - fatih came in
2020-02-24 02:16:10,330 - WARNING - fatih came in
2020-02-24 02:16:10,435 - WARNING - fatih came in
2020-02-24 02:16:10,538 - WARNING - fatih came in
2020-02-24 02:16:10,642 - WARNING - fatih came in
2020-02-24 02:16:10,746 - WARNING - fatih came in
2020-02-24 02:16:10,850 - WARNING - fatih came in
2020-02-24 02:16:10,954 - WARNING - fatih came in
2020-02-24 02:16:11,058 - WARNING - fatih came in
2020-02-24 02:16:11,160 - WARNING - fatih came in
2020-02-24 02:16:11,263 - WARNING - fatih came in
2020-02-24 02:16:11,369 - WARNING - fatih came in
2020-02-24 02:16:11,477 - WARNING - fatih came in
2020-02-24 02:16:11,583 - WARNING - fatih came in
2020-02-24 02:16:11,690 - WARNING - fatih came in
2020-02-24 02:16:11,798 - WARNING - fatih came in
2020-02-24 02:16:11,907 - WARNING - fatih came in
2020-02-24 02:16:12,016 - WARNING - fatih came in
2020-02-24 02:16:12,124 - WARNING - fatih came in
2020-02-24 02:16:12,233 - WARNING - fatih came in
2020-02-24 02:16:12,343 - WARNING - fatih came in
2020-02-24 02:16:12,454 - WARNING - fatih came in
2020-02-24 02:16:12,565 - WARNING - fatih came in
2020-02-24 02:16:12,678 - WARNING - fatih came in
2020-02-24 02:16:12,790 - WARNING - fatih came in
2020-02-24 02:16:12,903 - WARNING - fatih came in
2020-02-24 02:16:13,014 - WARNING - fatih came in
2020-02-24 02:16:13,126 - WARNING - fatih came in
2020-02-24 02:16:13,234 - WARNING - fatih came in
2020-02-24 02:16:13,346 - WARNING - fatih came in
2020-02-24 02:16:13,455 - WARNING - fatih came in
2020-02-24 02:16:13,565 - WARNING - fatih came in
2020-02-24 02:16:13,676 - WARNING - fatih came in
2020-02-24 02:16:13,787 - WARNING - fatih came in
2020-02-24 02:16:13,895 - WARNING - fatih came in
2020-02-24 02:16:14,005 - WARNING - fatih came in
2020-02-24 02:16:14,116 - WARNING - fatih came in
2020-02-24 02:16:14,220 - WARNING - fatih came in
2020-02-24 02:16:14,323 - WARNING - fatih came in
2020-02-24 02:16:14,427 - WARNING - fatih came in
2020-02-24 02:16:14,530 - WARNING - fatih came in
2020-02-24 02:16:14,635 - WARNING - fatih came in
2020-02-24 02:16:14,739 - WARNING - fatih came in
2020-02-24 02:16:14,842 - WARNING - fatih came in
2020-02-24 02:16:14,944 - WARNING - fatih came in
2020-02-24 02:16:15,047 - WARNING - fatih came in
2020-02-24 02:16:15,151 - WARNING - fatih came in
2020-02-24 02:16:15,254 - WARNING - fatih came in
2020-02-24 02:16:15,357 - WARNING - fatih came in
2020-02-24 02:16:15,463 - WARNING - fatih came in
2020-02-24 02:16:15,565 - WARNING - fatih came in
2020-02-24 02:16:15,666 - WARNING - fatih came in
2020-02-24 02:16:15,767 - WARNING - fatih came in
2020-02-24 02:16:15,872 - WARNING - fatih came in
2020-02-24 02:16:15,975 - WARNING - fatih came in
2020-02-24 02:16:16,079 - WARNING - fatih came in
2020-02-24 02:18:15,882 - WARNING - fatih came in
2020-02-24 02:18:16,080 - WARNING - fatih came in
2020-02-24 02:18:16,228 - WARNING - fatih came in
2020-02-24 02:18:16,361 - WARNING - fatih came in
2020-02-24 02:18:16,492 - WARNING - fatih came in
2020-02-24 02:18:16,623 - WARNING - fatih came in
2020-02-24 02:18:16,753 - WARNING - fatih came in
2020-02-24 02:18:16,885 - WARNING - fatih came in
2020-02-24 02:18:17,116 - WARNING - fatih came in
2020-02-24 02:18:17,240 - WARNING - fatih came in
2020-02-24 02:18:17,376 - WARNING - fatih came in
2020-02-24 02:18:17,509 - WARNING - fatih came in
2020-02-24 02:18:17,664 - WARNING - fatih came in
2020-02-24 02:18:17,805 - WARNING - fatih came in
2020-02-24 02:18:17,936 - WARNING - fatih came in
2020-02-24 02:18:18,102 - WARNING - fatih came in
2020-02-24 02:18:18,244 - WARNING - fatih came in
2020-02-24 02:18:18,379 - WARNING - fatih came in
2020-02-24 02:18:18,513 - WARNING - fatih came in
2020-02-24 02:18:18,646 - WARNING - fatih came in
2020-02-24 02:18:18,779 - WARNING - fatih came in
2020-02-24 02:18:18,909 - WARNING - fatih came in
2020-02-24 02:18:19,041 - WARNING - fatih came in
2020-02-24 02:18:19,172 - WARNING - fatih came in
2020-02-24 02:18:19,304 - WARNING - fatih came in
2020-02-24 02:18:19,434 - WARNING - fatih came in
2020-02-24 02:18:19,565 - WARNING - fatih came in
2020-02-24 02:18:19,695 - WARNING - fatih came in
2020-02-24 02:18:19,825 - WARNING - fatih came in
2020-02-24 02:18:19,957 - WARNING - fatih came in
2020-02-24 02:18:20,200 - WARNING - fatih came in
2020-02-24 02:18:20,333 - WARNING - fatih came in
2020-02-24 02:18:20,465 - WARNING - fatih came in
2020-02-24 02:18:20,597 - WARNING - fatih came in
2020-02-24 02:18:20,728 - WARNING - fatih came in
2020-02-24 02:18:20,861 - WARNING - fatih came in
2020-02-24 02:18:20,993 - WARNING - fatih came in
2020-02-24 02:18:21,127 - WARNING - fatih came in
2020-02-24 02:18:21,259 - WARNING - fatih came in
2020-02-24 02:18:21,394 - WARNING - fatih came in
2020-02-24 02:18:21,525 - WARNING - fatih came in
2020-02-24 02:18:21,657 - WARNING - fatih came in
2020-02-24 02:18:21,787 - WARNING - fatih came in
2020-02-24 02:18:21,920 - WARNING - fatih came in
2020-02-24 02:18:22,054 - WARNING - fatih came in
2020-02-24 02:18:22,186 - WARNING - fatih came in
2020-02-24 02:18:22,319 - WARNING - fatih came in
2020-02-24 02:18:22,432 - WARNING - fatih came in
2020-02-24 02:18:22,548 - WARNING - fatih came in
2020-02-24 02:18:22,681 - WARNING - fatih came in
2020-02-24 02:18:22,813 - WARNING - fatih came in
2020-02-24 02:18:22,946 - WARNING - fatih came in
2020-02-24 02:18:23,079 - WARNING - fatih came in
2020-02-24 02:18:23,210 - WARNING - fatih came in
2020-02-24 02:18:23,343 - WARNING - fatih came in
2020-02-24 02:18:23,477 - WARNING - fatih came in
2020-02-24 02:18:23,609 - WARNING - fatih came in
2020-02-24 02:18:23,747 - WARNING - fatih came in
2020-02-24 02:18:23,883 - WARNING - fatih came in
2020-02-24 02:18:24,017 - WARNING - fatih came in
2020-02-24 02:18:24,151 - WARNING - fatih came in
2020-02-24 02:18:24,285 - WARNING - fatih came in
2020-02-24 02:18:24,418 - WARNING - fatih came in
2020-02-24 02:18:24,605 - WARNING - fatih came in
2020-02-24 02:18:24,626 - WARNING - Unknown entrance
2020-02-24 02:18:24,829 - WARNING - Unknown entrance
2020-02-24 02:18:24,853 - WARNING - Unknown entrance
2020-02-24 02:18:24,989 - WARNING - Unknown entrance
2020-02-24 02:18:25,166 - WARNING - Unknown entrance
2020-02-24 02:18:25,315 - WARNING - Unknown entrance
2020-02-24 02:18:25,464 - WARNING - Unknown entrance
2020-02-24 02:18:25,616 - WARNING - Unknown entrance
2020-02-24 02:18:25,768 - WARNING - Unknown entrance
2020-02-24 02:18:25,921 - WARNING - Unknown entrance
2020-02-24 02:18:26,075 - WARNING - Unknown entrance
2020-02-24 02:18:26,227 - WARNING - Unknown entrance
2020-02-24 02:18:26,381 - WARNING - Unknown entrance
2020-02-24 02:18:26,534 - WARNING - Unknown entrance
2020-02-24 02:18:26,686 - WARNING - Unknown entrance
2020-02-24 02:18:26,838 - WARNING - Unknown entrance
2020-02-24 02:18:26,990 - WARNING - Unknown entrance
2020-02-24 02:18:27,143 - WARNING - Unknown entrance
2020-02-24 02:18:27,296 - WARNING - Unknown entrance
2020-02-24 02:18:27,449 - WARNING - Unknown entrance
2020-02-24 02:18:27,600 - WARNING - Unknown entrance
2020-02-24 02:18:27,751 - WARNING - Unknown entrance
2020-02-24 02:18:27,962 - WARNING - Unknown entrance
2020-02-24 02:18:27,964 - WARNING - fatih came in
2020-02-24 02:18:28,168 - WARNING - Unknown entrance
2020-02-24 02:18:28,170 - WARNING - fatih came in
2020-02-24 02:18:28,322 - WARNING - Unknown entrance
2020-02-24 02:18:28,525 - WARNING - Unknown entrance
2020-02-24 02:18:28,546 - WARNING - Unknown entrance
2020-02-24 02:18:28,737 - WARNING - Unknown entrance
2020-02-24 02:18:28,739 - WARNING - fatih came in
2020-02-24 02:18:28,942 - WARNING - Unknown entrance
2020-02-24 02:18:28,944 - WARNING - fatih came in
2020-02-24 02:18:29,127 - WARNING - fatih came in
2020-02-24 02:18:29,145 - WARNING - Unknown entrance
2020-02-24 02:18:29,334 - WARNING - fatih came in
2020-02-24 02:18:29,357 - WARNING - Unknown entrance
2020-02-24 02:18:29,540 - WARNING - fatih came in
2020-02-24 02:18:29,562 - WARNING - Unknown entrance
2020-02-24 02:18:29,748 - WARNING - fatih came in
2020-02-24 02:18:29,769 - WARNING - Unknown entrance
2020-02-24 02:18:29,952 - WARNING - fatih came in
2020-02-24 02:18:29,972 - WARNING - Unknown entrance
2020-02-24 02:18:30,155 - WARNING - fatih came in
2020-02-24 02:18:30,177 - WARNING - Unknown entrance
2020-02-24 02:18:30,359 - WARNING - fatih came in
2020-02-24 02:18:30,381 - WARNING - Unknown entrance
2020-02-24 02:18:30,564 - WARNING - fatih came in
2020-02-24 02:18:30,585 - WARNING - Unknown entrance
2020-02-24 02:18:30,768 - WARNING - fatih came in
2020-02-24 02:18:30,790 - WARNING - Unknown entrance
2020-02-24 02:18:30,973 - WARNING - fatih came in
2020-02-24 02:18:30,995 - WARNING - Unknown entrance
2020-02-24 02:18:31,178 - WARNING - fatih came in
2020-02-24 02:18:31,200 - WARNING - Unknown entrance
2020-02-24 02:18:31,331 - WARNING - fatih came in
2020-02-24 02:18:31,464 - WARNING - fatih came in
2020-02-24 02:18:31,597 - WARNING - fatih came in
2020-02-24 02:18:31,782 - WARNING - fatih came in
2020-02-24 02:18:31,804 - WARNING - Unknown entrance
2020-02-24 02:18:31,935 - WARNING - fatih came in
2020-02-24 02:18:32,069 - WARNING - fatih came in
2020-02-24 02:18:32,201 - WARNING - fatih came in
2020-02-24 02:18:32,334 - WARNING - fatih came in
2020-02-24 02:18:32,469 - WARNING - fatih came in
2020-02-24 02:18:32,602 - WARNING - fatih came in
2020-02-24 02:18:32,788 - WARNING - fatih came in
2020-02-24 02:18:32,810 - WARNING - Unknown entrance
2020-02-24 02:18:32,942 - WARNING - fatih came in
2020-02-24 02:18:33,128 - WARNING - fatih came in
2020-02-24 02:18:33,149 - WARNING - Unknown entrance
2020-02-24 02:18:33,297 - WARNING - fatih came in
2020-02-24 02:18:33,411 - WARNING - fatih came in
2020-02-24 02:18:33,509 - WARNING - fatih came in
2020-02-24 02:18:33,608 - WARNING - fatih came in
2020-02-24 02:18:33,708 - WARNING - fatih came in
2020-02-24 02:18:33,811 - WARNING - fatih came in
2020-02-24 02:18:33,912 - WARNING - fatih came in
2020-02-24 02:18:34,014 - WARNING - fatih came in
2020-02-24 02:18:34,171 - WARNING - fatih came in
2020-02-24 02:18:34,191 - WARNING - Unknown entrance
2020-02-24 02:18:34,356 - WARNING - fatih came in
2020-02-24 02:18:34,373 - WARNING - Unknown entrance
2020-02-24 02:18:34,488 - WARNING - fatih came in
2020-02-24 02:18:34,601 - WARNING - fatih came in
2020-02-24 02:18:34,777 - WARNING - fatih came in
2020-02-24 02:18:34,796 - WARNING - Unknown entrance
2020-02-24 02:18:34,969 - WARNING - fatih came in
2020-02-24 02:18:34,989 - WARNING - Unknown entrance
2020-02-24 02:18:35,162 - WARNING - fatih came in
2020-02-24 02:18:35,183 - WARNING - Unknown entrance
2020-02-24 02:18:35,359 - WARNING - fatih came in
2020-02-24 02:18:35,380 - WARNING - Unknown entrance
2020-02-24 02:18:35,557 - WARNING - fatih came in
2020-02-24 02:18:35,579 - WARNING - Unknown entrance
2020-02-24 02:18:35,755 - WARNING - fatih came in
2020-02-24 02:18:35,776 - WARNING - Unknown entrance
2020-02-24 02:18:35,928 - WARNING - fatih came in
2020-02-24 02:18:35,944 - WARNING - Unknown entrance
2020-02-24 02:18:36,073 - WARNING - Unknown entrance
2020-02-24 02:18:36,200 - WARNING - Unknown entrance
2020-02-24 02:18:36,329 - WARNING - Unknown entrance
2020-02-24 02:18:36,458 - WARNING - Unknown entrance
2020-02-24 02:18:36,585 - WARNING - Unknown entrance
2020-02-24 02:18:36,712 - WARNING - Unknown entrance
2020-02-24 02:18:36,839 - WARNING - Unknown entrance
2020-02-24 02:18:37,014 - WARNING - Unknown entrance
2020-02-24 02:18:37,014 - WARNING - fatih came in
2020-02-24 02:18:37,139 - WARNING - Unknown entrance
2020-02-24 02:18:37,265 - WARNING - Unknown entrance
2020-02-24 02:18:37,391 - WARNING - Unknown entrance
2020-02-24 02:18:37,516 - WARNING - Unknown entrance
2020-02-24 02:18:37,641 - WARNING - Unknown entrance
2020-02-24 02:18:37,814 - WARNING - Unknown entrance
2020-02-24 02:18:37,815 - WARNING - fatih came in
2020-02-24 02:18:37,939 - WARNING - Unknown entrance
2020-02-24 02:18:38,064 - WARNING - Unknown entrance
2020-02-24 02:18:38,194 - WARNING - Unknown entrance
2020-02-24 02:18:38,326 - WARNING - Unknown entrance
2020-02-24 02:18:38,457 - WARNING - Unknown entrance
2020-02-24 02:18:38,588 - WARNING - Unknown entrance
